Constituent ID,Gift ID,Gift Date,Fund Description,Gift Amount,Preferred ZIP
1200,7849.0,03/06/2018,Gala Event 2018,5000.0,02903
1200,7806.0,01/22/2018,Gala Event 2018,5000.0,02903
1200,4195.0,06/10/2013,Restricted-Programs,10000.0,02903
1200,4616.0,04/03/2014,Opening Our Doors Capital Campaign,10000.0,02903
1200,3475.0,12/21/2011,Restricted-Programs,10000.0,02903
1200,13460.0,12/09/2022,PPL Annual Fund,5000.0,02903
1200,13609.0,12/22/2022,Savor the Story 2023,10000.0,02903
1200,12886.0,05/24/2022,Technology Career Pathway,15000.0,02903
1200,14847.0,03/13/2024,Savor the Story 2024,5000.0,02903
5063,14846.0,03/08/2024,Savor the Story 2024,2500.0,02840
5063,15109.0,06/06/2024,Technology Career Pathway,10000.0,02840
5063,13713.0,03/17/2023,Savor the Story 2023,2500.0,02840
5063,12517.0,03/09/2022,Savor the Story 2022,2500.0,02840
5063,12547.0,03/11/2022,Savor the Story 2022,2500.0,02840
5063,11635.0,05/19/2021,Technology Career Pathway,10000.0,02840
5063,11277.0,03/01/2021,Savor the Story 2021,2500.0,02840
5063,9026.0,04/02/2019,Gala Event 2019,2500.0,02840
5063,8599.0,12/06/2018,Technology Career Pathway,3000.0,02840
5063,10016.0,03/03/2020,Savor the Story 2020,2500.0,02840
5063,9629.0,11/15/2019,Technology Career Pathway,6000.0,02840
11131775,14105.0,06/27/2023,Technology Career Pathway,10000.0,02903
11131775,12770.0,05/06/2022,Technology Career Pathway,10000.0,02903
4381,13727.0,03/02/2023,Technology Career Pathway,2500.0,02940
4381,11335.0,03/16/2021,Technology Career Pathway,2500.0,02940
4381,12489.0,03/11/2022,Technology Career Pathway,2500.0,02940
4381,3963.0,12/31/2012,Opening Our Doors Capital Campaign,10000.0,02940
4381,3964.0,01/02/2013,Opening Our Doors Capital Campaign,5000.0,02940
4381,4558.0,03/11/2014,Gala Event 2014,250.0,02940
4381,4582.0,03/12/2014,Gala Event 2014,250.0,02940
4381,4101.0,03/25/2013,Gala Event 2013,500.0,02940
4381,4133.0,04/09/2013,Gala Event 2013,500.0,02940
4381,4358.0,12/03/2013,Opening Our Doors Capital Campaign,2500.0,02940
4381,5230.0,02/23/2015,Gala Event 2015,250.0,02940
4381,5240.0,03/05/2015,Gala Event 2015,250.0,02940
4381,4960.0,10/24/2014,Opening Our Doors Capital Campaign,2500.0,02940
4381,7846.0,03/06/2018,Gala Event 2018,1000.0,02940
4381,7868.0,03/15/2018,Gala Event 2018,1000.0,02940
4381,6873.0,01/27/2017,Gala Event 2017,2500.0,02940
4381,5738.0,02/19/2016,Gala Event 2016,1000.0,02940
4381,5787.0,03/04/2016,Gala Event 2016,1000.0,02940
4381,6833.0,01/19/2017,Gala Event 2017,2500.0,02940
4381,6342.0,10/07/2016,Mysterium 2016,750.0,02940
4381,6249.0,10/25/2016,Mysterium 2016,750.0,02940
11126889,11118.0,01/15/2021,PPL Annual Fund,5000.0,02903
11126889,10650.0,10/06/2020,PPL Annual Fund,5000.0,02903
11126889,12486.0,02/18/2022,PPL Annual Fund,5000.0,02903
11126889,13617.0,01/13/2023,PPL Annual Fund,5000.0,02903
11126889,14835.0,03/01/2024,PPL Annual Fund,15000.0,02903
11126889,14289.0,09/01/2023,PPL Annual Fund,10000.0,02903
11126889,14456.0,11/10/2023,PPL Annual Fund,5000.0,02903
11126889,14033.0,06/02/2023,PPL Annual Fund,2500.0,02903
111953,6590.0,12/06/2016,PPL Annual Fund,200.0,02881
111953,5818.0,02/29/2016,Annual Fund,50.0,02881
111953,5535.0,11/30/2015,Annual Fund,100.0,02881
111953,7537.0,11/24/2017,PPL Annual Fund,200.0,02881
111953,5021.0,12/04/2014,Annual Fund,100.0,02881
111953,5254.0,03/06/2015,Annual Fund,50.0,02881
111953,4380.0,12/12/2013,Annual Fund,100.0,02881
111953,4578.0,02/24/2014,Annual Fund,50.0,02881
111953,3839.0,12/05/2012,Annual Fund,100.0,02881
111953,4054.0,02/21/2013,Annual Fund,50.0,02881
111953,3658.0,03/31/2012,Annual Fund,50.0,02881
111953,3434.0,12/01/2011,Restricted Fund,50.0,02881
111953,3166.0,04/20/2011,Annual Fund,50.08,02881
111953,2812.0,04/30/2010,Annual Fund,50.0,02881
111953,3006.0,01/07/2011,Annual Fund,50.0,02881
111953,8587.0,12/03/2018,PPL Annual Fund,200.0,02881
951,7966.0,04/21/2018,PPL Annual Fund,100.0,02914
951,10034.0,03/16/2020,Think Again 2017 Capital Campaign,1000.0,02914
951,10983.0,12/23/2020,PPL Annual Fund,100.0,02914
951,3429.0,12/05/2011,Restricted Fund,50.0,02914
951,3787.0,11/26/2012,Annual Fund,50.0,02914
951,4672.0,05/19/2014,Annual Fund,50.0,02914
951,7135.0,05/01/2017,PPL Annual Fund,100.0,02914
951,5548.0,12/19/2015,Annual Fund,50.0,02914
951,6005.0,07/02/2016,Children's Annual Fund,100.0,02914
951,14709.0,01/19/2024,PPL Annual Fund,100.0,02914
951,15473.0,01/09/2025,PPL Annual Fund,100.0,02914
951,13097.0,07/12/2022,PPL Annual Fund,100.0,02914
11125706,6078.0,09/06/2016,Mysterium 2016,600.0,02769
11125706,6267.0,10/14/2016,Mysterium 2016,600.0,02769
11126885,11380.0,03/25/2021,Technology Career Pathway,15000.0,02777
11126885,12660.0,03/31/2022,Technology Career Pathway,25000.0,02777
11126885,14057.0,06/13/2023,Technology Career Pathway,5000.0,02777
5361,6968.0,03/03/2017,Gala Event 2017,500.0,02886
5361,7900.0,03/30/2018,Gala Event 2018,500.0,02886
11135011,14108.0,06/27/2023,Savor the Story 2023,2500.0,02903
11125551,6142.0,09/23/2016,Annual Fund,300.0,02893
11125551,5971.0,06/11/2016,Annual Fund,300.0,02893
11125551,5298.0,04/10/2015,Gala Event 2015,250.0,02893
11125551,5248.0,03/12/2015,Gala Event 2015,250.0,02893
11125551,4950.0,10/31/2014,Annual Fund,500.0,02893
11125551,4917.0,10/29/2014,Annual Fund,500.0,02893
6143,7875.0,03/16/2018,Gala Event 2018,500.0,01950
6143,7814.0,02/13/2018,Gala Event 2018,500.0,01950
111265,7731.0,01/09/2018,PPL Annual Fund,250.0,02906
111265,6828.0,01/10/2017,PPL Annual Fund,125.0,02906
111265,5950.0,06/15/2016,Annual Fund,500.0,02906
111265,5243.0,02/17/2015,Annual Fund,500.0,02906
111265,4282.0,09/17/2013,Annual Fund,500.0,02906
111265,4266.0,08/29/2013,Annual Fund,500.0,02906
111265,3177.0,05/04/2011,Annual Fund,1250.0,02906
111265,3156.0,04/07/2011,Annual Fund,1250.0,02906
111265,3113.0,01/24/2011,Annual Fund,200.0,02906
111265,2762.0,03/19/2010,Annual Fund,1000.0,02906
111265,11090.0,01/06/2021,PPL Annual Fund,250.0,02906
111265,9883.0,12/27/2019,PPL Annual Fund,250.0,02906
111265,8644.0,12/18/2018,PPL Annual Fund,250.0,02906
111265,3178.0,05/04/2011,Annual Fund,1250.0,02906
111265,4283.0,09/17/2013,Annual Fund,500.0,02906
111265,3322.0,07/11/2011,Annual Fund,1250.0,02906
111265,4659.0,04/18/2014,Annual Fund,500.0,02906
262,2766.0,03/19/2010,Annual Fund,25.0,02917
262,3112.0,01/24/2011,Annual Fund,100.0,02917
262,3551.0,01/10/2011,Annual Fund,100.0,02917
262,3564.0,01/10/2012,Annual Fund,100.0,02917
262,3983.0,01/16/2013,Annual Fund,100.0,02917
262,4454.0,12/27/2013,Annual Fund,100.0,02917
262,5103.0,12/30/2014,Annual Fund,100.0,02917
262,5636.0,12/30/2015,Annual Fund,100.0,02917
262,6679.0,12/23/2016,PPL Annual Fund,100.0,02917
262,7721.0,01/08/2018,PPL Annual Fund,100.0,02917
11127646,15107.0,06/06/2024,PPL Annual Fund,500.0,02809
11127646,14091.0,06/22/2023,PPL Annual Fund,500.0,02809
11127646,12951.0,06/07/2022,PPL Annual Fund,250.0,02809
11126540,10130.0,04/12/2020,RI Family Literacy Initiative,500.0,06119
11126222,13302.0,11/10/2022,PPL Annual Fund,250.0,02906
11126222,14455.0,11/10/2023,PPL Annual Fund,250.0,02906
11126222,15394.0,11/25/2024,PPL Annual Fund,250.0,02906
286,8227.0,06/29/2018,PPL Annual Fund,100.0,02769
286,5782.0,02/29/2016,Gala Event 2016,550.0,02769
286,5739.0,02/19/2016,Gala Event 2016,550.0,02769
11126154,8415.0,10/10/2018,Literacy Program,7500.0,00nan
11126154,9552.0,10/31/2019,Teens Annual Fund,10000.0,00nan
11126154,10487.0,07/13/2020,Teens Annual Fund,7000.0,00nan
11126154,10465.0,06/26/2020,Teens Annual Fund,7000.0,00nan
11126154,10742.0,11/16/2020,Teens Annual Fund,25000.0,00nan
11126154,10712.0,10/30/2020,Teens Annual Fund,25000.0,00nan
11126025,10710.0,09/24/2020,PPL Annual Fund,50.0,02903
11126025,10845.0,12/01/2020,PPL Annual Fund,50.0,02903
11126025,10360.0,06/17/2020,PPL Annual Fund,100.0,02903
11126025,10563.0,05/21/2020,PPL Annual Fund,500.0,02903
11126025,10564.0,05/21/2020,PPL Annual Fund,50.0,02903
11126025,10565.0,06/04/2020,PPL Annual Fund,50.0,02903
11126025,10566.0,06/18/2020,PPL Annual Fund,50.0,02903
11126025,10567.0,07/02/2020,PPL Annual Fund,50.0,02903
11126025,10568.0,07/16/2020,PPL Annual Fund,50.0,02903
11126025,10569.0,07/30/2020,PPL Annual Fund,50.0,02903
11126025,10570.0,08/13/2020,PPL Annual Fund,50.0,02903
11126025,10571.0,08/27/2020,PPL Annual Fund,50.0,02903
11126025,10572.0,09/10/2020,PPL Annual Fund,50.0,02903
11126025,11369.0,04/01/2021,PPL Annual Fund,85.0,02903
11126025,11355.0,03/23/2021,PPL Annual Fund,85.0,02903
11126025,11356.0,03/23/2021,PPL Annual Fund,300.0,02903
11126025,11569.0,05/01/2021,PPL Annual Fund,85.0,02903
11126025,12637.0,04/01/2022,PPL Annual Fund,50.0,02903
11126025,12595.0,03/31/2022,PPL Annual Fund,85.0,02903
11126025,12497.0,03/01/2022,PPL Annual Fund,85.0,02903
11126025,12448.0,02/01/2022,PPL Annual Fund,85.0,02903
11126025,12342.0,01/01/2022,PPL Annual Fund,85.0,02903
11126025,12192.0,12/01/2021,PPL Annual Fund,85.0,02903
11126025,12054.0,11/01/2021,PPL Annual Fund,85.0,02903
11126025,11961.0,09/01/2021,PPL Annual Fund,85.0,02903
11126025,12003.0,10/01/2021,PPL Annual Fund,85.0,02903
11126025,11860.0,07/01/2021,PPL Annual Fund,85.0,02903
11126025,11913.0,08/01/2021,PPL Annual Fund,85.0,02903
11126025,11715.0,06/01/2021,PPL Annual Fund,85.0,02903
11126025,9530.0,09/22/2019,PPL Annual Fund,83.0,02903
11126025,9460.0,08/27/2019,PPL Annual Fund,83.0,02903
11126025,9345.0,06/24/2019,PPL Annual Fund,83.0,02903
11126025,9346.0,06/24/2019,PPL Annual Fund,83.0,02903
11126025,9399.0,07/23/2019,PPL Annual Fund,83.0,02903
11126025,9401.0,07/23/2019,PPL Annual Fund,83.0,02903
11126025,9072.0,04/24/2019,PPL Annual Fund,83.0,02903
11126025,9073.0,04/24/2019,PPL Annual Fund,83.0,02903
11126025,9154.0,05/21/2019,PPL Annual Fund,83.0,02903
11126025,9155.0,05/21/2019,PPL Annual Fund,83.0,02903
11126025,10066.0,04/01/2020,PPL Annual Fund,50.0,02903
11126025,9876.0,11/22/2019,PPL Annual Fund,83.0,02903
11126025,9606.0,10/22/2019,PPL Annual Fund,83.0,02903
11126025,9678.0,12/03/2019,PPL Annual Fund,50.0,02903
11126025,8423.0,10/23/2018,PPL Annual Fund,83.0,02903
11126025,8390.0,09/17/2018,PPL Annual Fund,83.0,02903
11126025,8399.0,09/20/2018,PPL Annual Fund,83.0,02903
11126025,8472.0,11/15/2018,PPL Annual Fund,83.0,02903
11126025,8449.0,10/17/2018,PPL Annual Fund,83.0,02903
11126025,8458.0,11/20/2018,PPL Annual Fund,83.0,02903
11126025,8373.0,08/16/2018,PPL Annual Fund,83.0,02903
11126025,8353.0,08/20/2018,PPL Annual Fund,83.0,02903
11126025,8283.0,01/17/2018,PPL Annual Fund,83.0,02903
11126025,8256.0,07/20/2018,PPL Annual Fund,83.0,02903
11126025,8198.0,06/18/2018,PPL Annual Fund,83.0,02903
11126025,8189.0,06/20/2018,PPL Annual Fund,83.0,02903
11126025,7964.0,04/20/2018,PPL Annual Fund,83.0,02903
11126025,7981.0,04/17/2018,PPL Annual Fund,83.0,02903
11126025,8050.0,05/15/2018,PPL Annual Fund,83.0,02903
11126025,8033.0,05/20/2018,PPL Annual Fund,83.0,02903
11126025,8749.0,12/14/2018,PPL Annual Fund,83.0,02903
11126025,8728.0,12/20/2018,PPL Annual Fund,83.0,02903
11126025,9001.0,03/25/2019,PPL Annual Fund,83.0,02903
11126025,9002.0,03/25/2019,PPL Annual Fund,83.0,02903
11126025,8925.0,02/15/2019,PPL Annual Fund,83.0,02903
11126025,8926.0,02/25/2019,PPL Annual Fund,83.0,02903
11126025,8838.0,01/15/2019,PPL Annual Fund,83.0,02903
11126025,8839.0,01/20/2019,PPL Annual Fund,83.0,02903
11126025,7742.0,01/20/2018,PPL Annual Fund,83.0,02903
11126025,7649.0,12/20/2017,PPL Annual Fund,83.0,02903
11126025,7841.0,02/20/2018,PPL Annual Fund,83.0,02903
11126025,7828.0,02/19/2018,PPL Annual Fund,83.0,02903
11126025,7779.0,01/18/2018,PPL Annual Fund,83.0,02903
11126025,7880.0,03/16/2018,PPL Annual Fund,83.0,02903
11126025,7890.0,03/20/2018,PPL Annual Fund,83.0,02903
11126025,15191.0,07/01/2024,PPL Annual Fund,85.0,02903
11126025,15227.0,08/01/2024,PPL Annual Fund,85.0,02903
11126025,15093.0,06/01/2024,PPL Annual Fund,85.0,02903
11126025,15017.0,05/01/2024,PPL Annual Fund,85.0,02903
11126025,14893.0,04/01/2024,PPL Annual Fund,85.0,02903
11126025,14729.0,02/01/2024,PPL Annual Fund,85.0,02903
11126025,14825.0,03/01/2024,PPL Annual Fund,85.0,02903
11126025,14492.0,12/01/2023,PPL Annual Fund,85.0,02903
11126025,14647.0,01/01/2024,PPL Annual Fund,85.0,02903
11126025,14176.0,07/01/2023,PPL Annual Fund,85.0,02903
11126025,14233.0,08/01/2023,PPL Annual Fund,85.0,02903
11126025,14369.0,11/01/2023,PPL Annual Fund,85.0,02903
11126025,14281.0,09/01/2023,PPL Annual Fund,85.0,02903
11126025,14317.0,10/01/2023,PPL Annual Fund,85.0,02903
11126025,13983.0,06/01/2023,PPL Annual Fund,85.0,02903
11126025,13810.0,04/06/2023,PPL Annual Fund,85.0,02903
11126025,13906.0,05/01/2023,PPL Annual Fund,85.0,02903
11126025,13272.0,11/01/2022,PPL Annual Fund,85.0,02903
11126025,13347.0,11/30/2022,PPL Annual Fund,85.0,02903
11126025,13673.0,03/02/2023,PPL Annual Fund,85.0,02903
11126025,13551.0,01/05/2023,PPL Annual Fund,85.0,02903
11126025,12910.0,06/01/2022,PPL Annual Fund,85.0,02903
11126025,12745.0,05/01/2022,PPL Annual Fund,85.0,02903
11126025,13084.0,07/01/2022,PPL Annual Fund,85.0,02903
11126025,13199.0,10/03/2022,PPL Annual Fund,85.0,02903
11126025,13166.0,09/01/2022,PPL Annual Fund,85.0,02903
11126025,13121.0,08/01/2022,PPL Annual Fund,85.0,02903
11126801,10517.0,08/18/2020,PPL Annual Fund,500.0,02903
111986,2899.0,09/20/2010,Annual Fund,150.0,02906
111986,2701.0,01/22/2010,Annual Fund,150.0,02906
111986,4116.0,04/01/2013,Gala Event 2013,75.0,02906
111986,3263.0,06/10/2011,Annual Fund,200.0,02906
111986,2700.0,01/22/2010,Annual Fund,150.0,02906
111986,3106.0,01/24/2011,Annual Fund,101.0,02906
11125330,3611.0,04/02/2012,Restricted-Programs,4300.0,01581
11126183,8882.0,01/28/2019,PPL Annual Fund,10.0,02910
11126183,8703.0,12/30/2018,PPL Annual Fund,10.0,02910
11126183,9779.0,12/15/2019,PPL Annual Fund,10.0,02910
11126183,10145.0,04/15/2020,PPL Annual Fund,10.0,02910
11126183,10211.0,05/19/2020,PPL Annual Fund,10.0,02910
11126183,9292.0,06/12/2019,PPL Annual Fund,10.0,02910
11126183,9441.0,08/15/2019,PPL Annual Fund,10.0,02910
11126183,9357.0,06/15/2019,PPL Annual Fund,10.0,02910
11126183,9490.0,09/16/2019,PPL Annual Fund,10.0,02910
11126183,9521.0,10/15/2019,PPL Annual Fund,10.0,02910
11126183,11875.0,07/15/2021,PPL Annual Fund,10.0,02910
11126183,11803.0,06/15/2021,PPL Annual Fund,10.0,02910
11126183,12024.0,10/15/2021,PPL Annual Fund,10.0,02910
11126183,11975.0,09/15/2021,PPL Annual Fund,10.0,02910
11126183,11930.0,08/15/2021,PPL Annual Fund,10.0,02910
11126183,12069.0,11/15/2021,PPL Annual Fund,10.0,02910
11126183,12258.0,12/15/2021,PPL Annual Fund,10.0,02910
11126183,12460.0,02/15/2022,PPL Annual Fund,10.0,02910
11126183,12403.0,01/15/2022,PPL Annual Fund,10.0,02910
11126183,12535.0,03/15/2022,PPL Annual Fund,10.0,02910
11126183,12688.0,04/15/2022,PPL Annual Fund,10.0,02910
11126183,11624.0,05/15/2021,PPL Annual Fund,10.0,02910
11126183,11523.0,04/15/2021,PPL Annual Fund,10.0,02910
11126183,11305.0,03/15/2021,PPL Annual Fund,10.0,02910
11126183,11061.0,01/11/2021,PPL Annual Fund,10.0,02910
11126183,11199.0,02/15/2021,PPL Annual Fund,10.0,02910
11126183,10606.0,08/12/2020,PPL Annual Fund,10.0,02910
11126183,10477.0,07/16/2020,PPL Annual Fund,10.0,02910
11126183,10505.0,09/11/2020,PPL Annual Fund,10.0,02910
11126183,10294.0,06/16/2020,PPL Annual Fund,10.0,02910
11126183,10903.0,12/11/2020,PPL Annual Fund,10.0,02910
11126183,10728.0,11/12/2020,PPL Annual Fund,10.0,02910
11126183,10672.0,10/16/2020,PPL Annual Fund,10.0,02910
11126183,15212.0,07/15/2024,PPL Annual Fund,10.0,02910
11126183,14853.0,03/15/2024,PPL Annual Fund,10.0,02910
11126183,14769.0,02/15/2024,PPL Annual Fund,10.0,02910
11126183,14695.0,01/15/2024,PPL Annual Fund,10.0,02910
11126183,14958.0,04/15/2024,PPL Annual Fund,10.0,02910
11126183,15054.0,05/15/2024,PPL Annual Fund,10.0,02910
11126183,15152.0,06/15/2024,PPL Annual Fund,10.0,02910
11126183,13134.0,08/15/2022,PPL Annual Fund,10.0,02910
11126183,13183.0,09/15/2022,PPL Annual Fund,10.0,02910
11126183,13100.0,07/15/2022,PPL Annual Fund,10.0,02910
11126183,12781.0,05/15/2022,PPL Annual Fund,10.0,02910
11126183,12974.0,06/15/2022,PPL Annual Fund,10.0,02910
11126183,13701.0,03/15/2023,PPL Annual Fund,10.0,02910
11126183,13640.0,02/21/2023,PPL Annual Fund,10.0,02910
11126183,13423.0,12/15/2022,PPL Annual Fund,10.0,02910
11126183,13227.0,10/15/2022,PPL Annual Fund,10.0,02910
11126183,13307.0,11/15/2022,PPL Annual Fund,10.0,02910
11126183,13946.0,05/15/2023,PPL Annual Fund,10.0,02910
11126183,13851.0,04/15/2023,PPL Annual Fund,10.0,02910
11126183,14311.0,09/15/2023,PPL Annual Fund,10.0,02910
11126183,14355.0,10/15/2023,PPL Annual Fund,10.0,02910
11126183,14213.0,07/15/2023,PPL Annual Fund,10.0,02910
11126183,14250.0,08/15/2023,PPL Annual Fund,10.0,02910
11126183,14083.0,06/15/2023,PPL Annual Fund,10.0,02910
11126183,14553.0,12/15/2023,PPL Annual Fund,10.0,02910
11126183,14401.0,11/15/2023,PPL Annual Fund,10.0,02910
111989,13656.0,02/15/2023,PPL Annual Fund,100.0,02903
111989,14700.0,01/17/2024,PPL Annual Fund,200.0,02903
111989,15488.0,01/14/2025,PPL Annual Fund,300.0,02903
111989,12417.0,01/19/2022,PPL Annual Fund,200.0,02903
111989,9619.0,11/22/2019,PPL Annual Fund,100.0,02903
11138902,15060.0,05/17/2024,Special Project,3500.0,00nan
319,8667.0,12/22/2018,PPL Annual Fund,50.0,02906
319,2951.0,12/10/2010,Annual Fund,500.0,02906
319,3427.0,12/05/2011,Annual Fund,500.0,02906
319,7769.0,01/18/2018,PPL Annual Fund,200.0,02906
319,7652.0,12/22/2017,PPL Annual Fund,200.0,02906
319,5458.0,10/26/2015,Children's Annual Fund,200.0,02906
320,6864.0,01/10/2017,Programs & Exhibitions Annual Fund,1500.0,02903
320,8889.0,01/29/2019,Gala Event 2019,1000.0,02903
320,9961.0,02/07/2020,Savor the Story 2020,1000.0,02903
320,9971.0,02/19/2020,Savor the Story 2020,1000.0,02903
320,12472.0,02/16/2022,Savor the Story 2022,1000.0,02903
320,11433.0,04/06/2021,Savor the Story 2021,1000.0,02903
320,13712.0,03/17/2023,Savor the Story 2023,1000.0,02903
11126814,10653.0,10/07/2020,PPL Annual Fund,500.0,02903
11126814,9063.0,04/18/2019,PPL Annual Fund,1000.0,02903
11126814,9485.0,09/06/2019,Think Again 2017 Capital Campaign,1000.0,02903
11126814,15207.0,07/05/2024,PPL Annual Fund,500.0,02903
11126814,13615.0,12/23/2022,PPL Annual Fund,1000.0,02903
11126814,13435.0,12/09/2022,PPL Annual Fund,500.0,02903
11126814,13885.0,04/27/2023,PPL Annual Fund,500.0,02903
11126814,12677.0,04/04/2022,PPL Annual Fund,1000.0,02903
10225,13615.0,12/23/2022,PPL Annual Fund,1000.0,02857
10225,15147.0,06/07/2024,PPL Annual Fund,1000.0,02857
10225,14514.0,12/01/2023,PPL Annual Fund,1000.0,02857
10225,11431.0,04/02/2021,PPL Annual Fund,1000.0,02857
10225,10662.0,10/09/2020,PPL Annual Fund,2500.0,02857
10225,15469.0,12/18/2024,PPL Annual Fund,2000.0,02857
10225,10469.0,06/30/2020,PPL Annual Fund,1000.0,02857
10225,5992.0,06/20/2016,Annual Fund,100.0,02857
10225,3584.0,02/24/2012,Annual Fund,1000.0,02857
10225,4052.0,02/26/2013,Annual Fund,1000.0,02857
11126242,10247.0,06/03/2020,Savor the Story 2020,10000.0,02155
11126242,11177.0,02/02/2021,Savor the Story 2021,1000.0,02155
11126242,9029.0,04/03/2019,Gala Event 2019,10000.0,02155
11138959,15420.0,12/24/2024,PPL Annual Fund,2505.0,02906
11127457,13493.0,12/22/2022,PPL Annual Fund,250.0,02906
11127457,11216.0,02/16/2021,Workforce Development,500.0,02906
11125676,11246.0,02/19/2021,Savor the Story 2020,276.52,02906
11125676,10468.0,06/12/2020,PPL Annual Fund,76.0,02906
11125676,11680.0,05/21/2021,Savor the Story 2021,700.0,02906
11125676,8218.0,06/26/2018,Gala Event 2018,1407.98,02906
11125676,9336.0,06/24/2019,Gala Event 2019,590.35,02906
11125676,5897.0,05/12/2016,Gala Event 2016,3199.77,02906
11125676,7302.0,07/26/2017,Gala Event 2017,2221.76,02906
11125676,12939.0,06/07/2022,Savor the Story 2022,1062.92,02906
11126551,12958.0,06/10/2022,PPL Annual Fund,100.0,02748
11126551,6988.0,03/16/2017,Think Again 2017 Capital Campaign,1000.0,02748
11126551,6063.0,08/30/2016,PPL Annual Fund,500.0,02748
11126551,9239.0,06/12/2019,PPL Annual Fund,100.0,02748
11126551,10181.0,04/28/2020,PPL Annual Fund,250.0,02748
11126551,9655.0,12/03/2019,PPL Annual Fund,250.0,02748
11126551,8110.0,06/04/2018,PPL Annual Fund,200.0,02748
11126551,8275.0,07/17/2018,PPL Annual Fund,200.0,02748
11126551,8748.0,12/14/2018,Think Again 2017 Capital Campaign,100.0,02748
11126551,8549.0,11/28/2018,Think Again 2017 Capital Campaign,100.0,02748
11126551,11782.0,06/09/2021,PPL Annual Fund,100.0,02748
11126551,10794.0,12/01/2020,PPL Annual Fund,200.0,02748
357,11225.0,02/17/2021,PPL Annual Fund,300.0,02906
357,12560.0,03/21/2022,PPL Annual Fund,300.0,02906
357,8994.0,03/25/2019,PPL Annual Fund,300.0,02906
357,5850.0,04/19/2016,Annual Fund,300.0,02906
357,7052.0,04/29/2017,PPL Annual Fund,300.0,02906
357,7851.0,02/27/2018,PPL Annual Fund,300.0,02906
357,4049.0,02/27/2013,Annual Fund,300.0,02906
357,3669.0,05/23/2012,Annual Fund,300.0,02906
357,3153.0,03/31/2011,Annual Fund,300.0,02906
357,2733.0,03/12/2010,Annual Fund,300.0,02906
357,4575.0,03/03/2014,Annual Fund,300.0,02906
357,5250.0,03/12/2015,Annual Fund,300.0,02906
357,13726.0,02/21/2023,PPL Annual Fund,300.0,02906
357,14879.0,03/27/2024,PPL Annual Fund,300.0,02906
11124042,15460.0,01/03/2025,PPL Annual Fund,100.0,02879
11124042,14469.0,11/27/2023,PPL Annual Fund,100.0,02879
11124042,12922.0,05/31/2022,PPL Annual Fund,100.0,02879
11124042,13389.0,11/29/2022,PPL Annual Fund,100.0,02879
11124042,4992.0,11/23/2014,Annual Fund,50.0,02879
11124042,3859.0,12/06/2012,Annual Fund,100.0,02879
11124042,7118.0,05/03/2017,PPL Annual Fund,100.0,02879
11124042,6369.0,11/26/2016,PPL Annual Fund,100.0,02879
11124042,8502.0,11/21/2018,PPL Annual Fund,100.0,02879
11124042,9737.0,12/09/2019,PPL Annual Fund,25.0,02879
